profileUrl,action,postContent,likeCount,commentCount,postDate,timestamp,postUrl
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 13/365
hashtag#365daysoflearning

For day 13, I continued work on my Developing Applications with Google Cloud Platform specialization on Coursera with the Getting Started With Application Development course.

Since this course is a one week course, the rest of this week will be devoted to completing it. This will be my 4th Google Cloud Specialization on Coursera.

Even though I am still experimenting with the various online courses on cloud computing offered by the major providers, I keep coming back to GCP because:

1. They have adopted the Coursera model which I think is very effective for me. There are multiple dedicated course instructors who even though are probably reading from a teleprompter still, manage to create a classroom like setting online.

2. Access to GCP in its entirety is also offered for free via timed labs on Qwiklabs which is amazing because I get to put what I learn to practice.

3. I think the Cloud team on Coursera does a great job of explaining concepts like cloud technology, storage on the cloud, etc, effectively not only try to get you to use Google Cloud, but to allow you to port that knowledge to other platforms minus the APIs and platform-specific code.

Specialization:https://bit.ly/2MSK3bl
Course: https://bit.ly/2q8OHc8

Check-in : Tim Salau",16,1,2mo,2019-03-09T15:57:51.888Z,https://www.linkedin.com/feed/update/urn:li:activity:6488116657737785344
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 12/365
hashtag#365daysoflearning

For day 12, I finally completed the Problem Solving with Excel course by PwC on Coursera.

As a computer science student, I had a very narrow thought that Excel is a tool that only business students should focus on but after this course, I am actually blown away by the powerhouse that Excel is. In my own opinion, I think it might be one of the greatest software products ever made. I would love to see the source code, not to contribute to it but to see what the first team of developers thought when they were creating this masterpiece.

Here is what I learned:

1. It's very possible to do data analysis, from cleaning data to visualization, entirely in Excel. I know most people are aware of this but making interactive visualizations in Excel was very new to me.

2. I don't think anyone knows the extent of the full power of Excel, no matter how much you think you're good, there's always something that makes you go, ""wait, Excel can do that?""

3. It blows my mind how people in the financial industry were able to do meaningful work at scale on Spreadsheets without technology like Excel. They deserve a whole lot of applause.

Link to Course: https://lnkd.in/edcaCGn

Check-in: Tim Salau",46,4,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6487745475167473665
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 11/365
hashtag#365daysoflearning

I adore my favorite writers and intellectuals like Ralph Waldo Emerson, the same way some people adore sports players and celebrities.
For day 11, I reread his Essays on Self-reliance 

Here are a few of my favorite quotes:

1. “Be yourself; no base imitator of another, but your best self. There is something which you can do better than another. Listen to the inward voice and bravely obey that. Do the things at which you are great, not what you were never made for.”

2.  ""I must be myself. I cannot break myself any longer for you, or you. If you can love me for what I am, we shall be happier. If you cannot, I will still seek to deserve that you should. I must be myself.""

3. ""There is a time in every man's education when he arrives at the conviction that envy is ignorance; that imitation is suicide; that he must take himself for better, for worse, as his portion; that though the wide universe is full of good, no kernel of nourishing corn can come to him but through his toil bestowed on that plot of ground which is given to him to till.""

4 “The voyage of the best ship is a zigzag line of a hundred tacks.” 

5. “God will not have his work made manifest by cowards.” 


Essay: https://bit.ly/2FBzc3L

Check-in: Tim Salau",34,4,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6487353138188738560
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I stepped away from my usual Python modules like hashtag#Numpy, hashtag#Pandas, hashtag#Matplotlib, hashtag#Scikit, etc. and ventured into 20 Python modules and APIs I rarely use or have never worked with before, including hashtag#Poliastro for orbital mechanics, hashtag#biopython for Computational Molecular Biology, hashtag#pandas_datareader for financial data and stock information and hashtag#algorithms for implementing well known CS algorithms.


What I learned:

1. Coding is actually really fun. It seems like a chore when you treat it like a means to a good career or a way to become the next billionaire or world problem solver. 

2. I know some people only think of Python in terms of a Data Science, ML or AI sense but a careful investigation would show Python is actually a very thriving language in CS with a very active community that is probably rivalled only by the Linux community in my opinion.

3. Documentation is what separates good code from great code. Others should be able to read your code, use it and contribute meaningfully to it.

4. If you want to understand Object Oriented Programming really well, experiment with Python modules and try to see if you can contribute to a particular module or create one on your own.

Github: https://bit.ly/2F5ezQ1",484,15,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6487113675072163840
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 10/365
hashtag#365daysoflearning

I suck at interviewing. Even after I have prepared ceaselessly, read the required materials, performed informational interviews, and researched the company, there are times I still find myself wanting in the interview.

If you're like me, this course is for you. It addresses pre-interview, interview and post interview techniques that are extremely helpful.

What I learned:
1. The recruiting process is a grueling and expensive process and so if you make it to the interview stage, that means you have what it takes, you just have to show that to the interviewer.

2. Memorizing a list of answers don't really do much, you should know who you are and what value you bring and communicate that effectively than regurgitating answers you read off the internet.

3. Always ask carefully thought out and researched questions  that show an interest in the interviewer and the company at the end of the interview. This would allow the interviewer to see you working at that place.

Unfortunately, this course does not address specific technical interviews which are of a different format but I think the lessons from it can be applied in multiple roles.

Check-in: Tim Salau",16,0,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6487012720695742464
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 9/365
hashtag#365daysoflearning

One of the main reasons I love Python is the availability of various models that creatively solve problems that I don't have to build solutions from scratch for. However, I realized that for almost a year now I have only been using the same Python modules like hashtag#Numpy, hashtag#Pandas, hashtag#Matplotlib, hashtag#SciPy, hashtag#Scikit, hashtag#Tensorflow, hashtag#Plotly, hashtag#Pytorch and hashtag#Keras.

So for day 9, I ventured out to explore Python modules I haven't heard off before or used in a school or personal project or were simply fun to do. I hope to share the results of my experiments later but attached are some resources if you love python and want to just explore some fun and unusual modules.

1. Python Module Index - https://bit.ly/2oV1q3W

2. Bored over the long weekend. What's a cool python library I should accustom myself to? -https://bit.ly/2saVvHe

3. Awesome Python Github - https://bit.ly/1Oaooae

4. Hidden gems: 14 Python libraries too good to overlook - 
https://bit.ly/2F499Uy

5. Python: 50 modules for all needs - https://bit.ly/2LNcWXv
 
6. 11 Python Libraries You Might Not Know - https://bit.ly/2TuaE2l

If you know other resources for learning Python modules other than those related to data science or machine learning please feel free to share.

Check-in: Tim Salau",41,3,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6486648568273866752
https://www.linkedin.com/in/emmanuel-acheampong/,Post,View my verified achievement from IBM on Acclaim.,3,1,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6486485732935426048
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"In correspondence with my goal of reading a book a month, I want to thank everybody who commented on the video and those who messaged me with recommendations of book titles to read this year.

After careful deliberation and research, my 12 books for the year have been chosen and I am excited to start off the year by reading ""Bad Blood: Secrets and Lies in a Silicon Valley Startup"" by John Carreyrou. Special shoutout to Jonathan Hirschman for introducing me to this book. I am hoping to learn as much as possible about the intricacies of the start-up world.

hashtag#alwaysbelearning",29,1,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6486445155405611008
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 8/365
hashtag#365daysoflearning

For day 8 I read the ""A Theoretical Framework for Back-propagation"" research paper by Yann Le Cun published in 1988. I got introduced to Yann Le Cun when I was doing research for my math capstone which was on the Back-propagation algorithm. In the paper Le Cun uses Lagrangian formalism to derive the back propagation algorithm

 As a French minor, I really enjoyed that his French papers put my French skills to use.

Link: https://lnkd.in/eamCneP

Check-in: Tim",23,0,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6486282466112917504
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I had never seen a line of code before coming to college. I nearly dropped out of the major because I thought it wasn't a good fit for me until I had my first internship with amazing bosses who believed in me and allowed me to grow and realize that with enough time and practice, I could find space in technology. 

Today, I got the amazing opportunity to sit down and chat with Chinenye Chukwuemeka who shared a similar experience about the early stages of her academic career in computer science, how she left and her triumphant return to it after a hectic start.

Hearing her journey, present actions and next steps encouraged me to be resilient in my own journey and that if at first I don't succeed then I try again, again and again.

If you're new to coding, are currently struggling with coding and are looking to take your first jump into coding, you have to hear Chinenye Chukwuemeka's story, I believe it will encourage you this new year.

You can subscribe to Chinenye Chukwuemeka's youtube channel: https://lnkd.in/eY4r9h7

Happy New Year. I hope this year is filled with learning and storytelling",141,5,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6486012365543391232
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 7/365
hashtag#365daysoflearning

Special thanks to Timothy Brown for suggesting Cognitive Class (https://cognitiveclass.ai/).

For day 6, I did the Machine Learning with Python
(Cognitive Class ML0101ENv3) learning path.
https://lnkd.in/egupmXp

Cognitive Class has labs that use IBM cloud, quizzes and timed exams. I can't believe I have never heard of this site before. It has A+ on content especially for college students looking to explore learning. There is also a compete section.

Also, the website was advertising free IBM cloud credits which is amazing.

It is official, I have experimented and played with AWS, Azure, GCP and IBM cloud. I am slightly biased towards GCP right now but using Cognitive Class is slowly turning me into a fan of IBM Cloud.

If you have any resources that would be great in my learning please feel free to share.

Check-in: Tim Salau

https://cognitiveclass.ai/",9,3,2mo,2019-03-09T15:57:51.889Z,https://www.linkedin.com/feed/update/urn:li:activity:6485915429951856640
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 6/365
hashtag#365daysoflearning

Special shoutouts to Yos Vincenzo for sharing the Microsoft Learn platform (https://lnkd.in/eU7Kr6w).
For Day 6, I completed the introduction to Azure module, launched my first Azure VM and hosted a prototype website on my VM.

What I learned:
1. I learned how to engage with the Azure command line which allows the use of both Windows PowerShell and Linux Bash.

2. How to create an Azure VM and deploy a website on it.

My Qualms:
1. I think the courses emphasize the use of Azure for projects more than actually the understanding of cloud technology as a whole, which is totally fine. I think they made the course more for Azure adoption than for exploration of cloud technology.

2. I did a lot of copy and pasting of code and had to look at other resources to see what each of the lines meant.

If you are interested in learning and exploring the Microsoft ecosystem you should definitely check out:
The Microsoft Learn platform (https://lnkd.in/eU7Kr6w).

Personally however, I prefer The Microsoft Virtual Academy (https://mva.microsoft.com/) which is very similar to LinkedIn learning.

Check in: Tim Salau",10,1,2mo,2019-03-09T15:57:51.890Z,https://www.linkedin.com/feed/update/urn:li:activity:6485543443631267840
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 5/365
hashtag#365daysoflearning
""You can't trust code that you did not totally create yourself."" -- Ken Thompson

For Day 5 I completed the Introduction to Cyber Attacks course by New York University on Coursera.
I didn't start this course today but I technically got done with it today.

It is a great course to take if you're new to the world of Cybersecurity and what a basic understanding that is not too complex to follow.

What I found most useful:
1. The instructor provides practical applications for example he walks through a Typical Unix Kernel Attack that you can follow along in your Linux shell.

2. I found an understanding that simple problems don't always have simple solutions.

3. I came to the conclusion that a basic understanding of Cybersecurity is necessary for a complete computer science education, in addition to knowing data structures and algorithms.

4. Adversary types even the malicious ones can be resources to understand the weakness in structures.

Disadvantages:
The only disadvantage I found is that the course has made me very paranoid about every website, app and even compilers.

Check in: Tim Salau
Course:",17,4,2mo,2019-03-09T15:57:51.890Z,https://www.linkedin.com/feed/update/urn:li:activity:6485195283381702656
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Here are some of my most glorious Ls I took in 2018 and the important lessons I learned from them.

1. I missed out on the most important professional career opportunity.

Lessons: 
a. Sometimes you just have to take the risk and figure out the rest later. 
b.It’s okay to close gates but never burn bridges. 

2. I got rejected after 32 different tech interviews. I know, insane, right? This includes first rounds, second rounds, and final rounds.

Lessons: 
a. It is important that you know and are able to effectively communicate your worth otherwise no one will recognize your hard work or efforts.
b. After a rejection, give yourself time to cry, play “Thank you, next” and move on to the next goal.

3. I didn’t meet the necessary requirements for a particular course and took my first Incomplete in college.

Lessons: 
a. Communication is king, you should be able to communicate your ideas effectively to others.
b. Hard work doesn’t always pay, sometimes you have to apply street smarts even in academia.

4. I missed out on applying to amazing postgraduate programs in a timely manner.

Lessons: 
a. Worrying never solved anything.
b. Sometimes you make bad decisions when you’re anxious and, in a hurry, to accomplish things, so relax

Here's to more lessons in 2019, Salud.",93,9,2mo,2019-03-09T15:57:51.890Z,https://www.linkedin.com/feed/update/urn:li:activity:6484924278306328576
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 4/365
hashtag#365daysoflearning

If you're familiar with Tableau, or if you're working on more complex dashboards, this is a great course to polish up on your skills.

Most important things I learned in this course:
1. I always knew a blue pill is a dimension and a green pill is a measure. It turns out the blue pills are actually discrete data while green pills are continuous data and they affect visualization of data tremendously.

2. This course shows intricate ways to display geographical mapping of data and when its appropriate to use it or not.

3. You can actually create dashboards to fit various devices such mobile phones etc. 

4. There is a great community of Tableau users who have created various dashboards you can look at for inspiration and play around with.

5. Tableau can be an amazing presentation tool if utilized right.

Best thing about this course is the exercise files contain a lot of data (csv files included) that you can play with in Python or other data analysis tools.

Disadvantage:
The course focuses on version 10.2 which about 6 versions earlier than the latest version 2018.3

I am still learning about the Tableau Python API if you know any resources please feel free to share.

Check in: Tim Salau",11,4,2mo,2019-03-09T15:57:51.890Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6484824840288161792
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 3/365
hashtag#365daysoflearning

As 2018 is coming to a close, it is imperative that you take inventory of the previous year, assess the your current status and plan for the upcoming year. This course explains strategic thinking and its application professionally and personally.

The exercise file provides a great way to plan time for strategic thinking on your busy schedules. 

Most important lesson I took from the course is how important it is to look at my past objectively and plan for the future proactively.

Sidenote: With the explosion of online learning, I think LinkedIn should really consider discounting LinkedIn Learning for college students this will really increase student engagement on the platform.

Check in with Tim",16,3,2mo,2019-03-09T15:57:51.890Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6484464806836396032
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"If you're a python programmer, I think you should consider exploring hashtag#jupyternotebooks even if you are not into data.",10,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6484437139525296128
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Quite an interesting read.,5,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6484209602270412800
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 2/365
hashtag#365daysoflearning

I have been experimenting and working with the Google Cloud Platform for over 2 years now especially because of Qwiklabs, Coursera, and free credits for GCP but I recently decided to start learning and experimenting with AWS and Azure from a college student's perspective.

For Day 2, I began exploring the AWSeducate website, finished the inventor badge, launched my first VM on AWS and began the Deeplens badge.

I am hoping to give a full review of the website after I engage more with it.

For college students, I think AWSeducate
(https://lnkd.in/ehxawa6), is a great resource to learn cloud technology.

My only qualms are that:

✔️you actually need to put in credit card information (even though you are utilizing the free tier) in order to start playing around with AWS

✔️some of their videos feel impersonal with some of them being conference videos and slideshows from AWS reInvent.

Thanks Tim for the challenge

AWSeducate website: https://amzn.to/2ESwFVe",15,11,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6484105415968768000
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Day 1/365
hashtag#365daysoflearning

Physics and mathematics students would appreciate this.

I read a math paper on the ""Correspondence Between Geometric and Differential Definitions of the Sine and Cosine"" by Horia Petrache.

I have always known the geometric definition of the cosine and sine function but I never realized there was a differential definition and since differential equations is my favorite undergraduate course ever, I found the article really worthwhile.
The article seeks to address the mathematical equivalence of the geometric and differential definitions of cosine.

Thanks 🙏🏿 Tim for initiating the challenge
Article:",5,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6483745939084369920
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"This is my first LinkedIn video.  Shoutout to all the video content creators on LinkedIn, you guys deserve a lot of credit for the incredible job you do.

Special thanks to Derby Ozioma Chukwudi for tagging me in the hashtag#19Days19Goals challenge.

3 of my main goals for 2019 include:

1. Finding my next play after graduation in May 2019. If you are aware of opportunities for graduates in May I would greatly appreciate it if you could share.

2.  I would like to enroll and complete the 'AI for Everyone' course by Andrew Ng on Coursera. 
https://bit.ly/2zqgBFF

3. I would like to read 12 books for the year. Please let me know of books you find interesting.

I would like to thank Chinenye Chukwuemeka for taking the time to help me with creating this video(shooting and editing, and it took a long time).

To continue the conversation, I challenge Yawo Alphonse Siatitse to participate.",319,33,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:ugcPost:6483499192902836224
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"One of the best pieces of advice I’ve ever received was to take control of my education. A mentor told me that in a fast-paced industry like technology, the ability to learn far outweighs what you already know. So, at the beginning of this year, I set a huge goal to enroll in 100 online courses that would intellectually challenge me and here’s what I learned.

1. Learning new things can be extremely difficult but finding inspiration helps a lot. I found mine in Tim Salau. His relentless pursuit of learning new things motivates me to keep learning. 

2. MOOCs get a lot of flak but I like them because I get to personalize my learning experience. Not only can one choose the topics they are interested in and the time to pursue them, but they can also experiment and modify the courses to suit their personal learning styles

3. Coursera has financial aid for most of the courses and I think college students who love learning should definitely take advantage of that feature.

4. I also think that if LinkedIn Learning became available for all college students or at least at an affordable rate, it might get more students to use the platform regularly.

Happy holidays everybody, as you make resolutions for the new year please consider learning new skills as a viable goal.",394,51,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6483034200160157696
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"What problem are you trying to solve? 

Machine Learning should be used as a tool to create the best product possible, but it's not the core driver of a great product experience.",1,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6482708146895810560
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"[Video] An Introduction to GCP for Students

https://lnkd.in/dWG23z5

hashtag#GoogleCloud",1,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6482515851919585280
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"For college students who love learning and have a little free time on their hands and want to experiment with cloud technology, Google Cloud has a lot of resources for engaging with cloud technology particularly the Google Cloud Platform. Below is a list of resources I find are awesome:

Google Cloud onAir: This is an online webinar by Google Cloud experts. I like it because of the range of topics that are addressed shows how cloud technology can be implemented in a wide range of fields. https://bit.ly/2rMrZYk

Google Cloud Training: I like this because signing up to learn gives you 25 Qwiklabs credits which enable you to explore the Google Cloud Platform for free.
https://bit.ly/2Cu2hOr

Google Cloud on Coursera: I love Coursera and this resource gives you one month to learn the Google Cloud Platform with specializations from Architecting with the cloud to advanced machine learning.
https://bit.ly/2RboIA6

App Dev Online Conference: Online conference from January 23-24, 2019.https://bit.ly/2SeOpgp

Apigee ,The Craft of API Product Management: is a webseries that discusses product mindset. https://bit.ly/2GxoPlv

PS: I am currently dabbling with Azure and AWS and when I am done I will post the resources I think are great for college students as well.

hashtag#alwaysbelearning hashtag#ninsiiah",16,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6481940419629375488
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"As a person who loves MOOCs, one of the problems I encounter regularly is gathering courses related to a field I am currently pursuing. I believe LinkedIn Learning does a great job of aggregating courses related to your interests with their learning paths. I recently began using LinkedIn Learning actively and I think the Become a Technical Program Manager is a great learning path for college students.",16,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6481655957586800640
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Let's make the world a safer, secured, authentic, and fun place to live by making payment possible and seamless everywhere!. All fresh graduates(Bsc, Msc, PhD) and Experienced, like this post and email your resume to ewisaac@visa.com for full time software engineer, data science, web development, data engineer, Front end engineer, backend , senior,  director and more opportunities!. All international students are also welcomed too on F1 visa status!..I know the pain, grind, and hustle!. hashtag#payments hashtag#VISA hashtag#LifeAtVisa hashtag#Innovation hashtag#Authentication hashtag#Technology hashtag#software hashtag#programming",8,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6481219271232929792
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Skill you'll need in #2019: Artificial Intelligence 🤖

Today, 72% of CEOs regard AI competencies as the most important asset of a company. In turn, the demand for talent with advanced AI skills like machine learning and deep learning continues to increase. But as more engineers gain this technical knowledge, a new skills gap is forming. Now, we’re seeing demand from non-technical company leaders across industries to understand how to they can align their long-term business strategies with today’s AI capabilities. This foundational knowledge will only become more important to executives next year, as AI continues to dominate business plans around the globe.",3,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6480494730600857600
https://www.linkedin.com/in/emmanuel-acheampong/,Post,hashtag#python,8,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6480034667956355072
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Thank you so much Gloria Dwomoh for being such a great source of inspiration as I continue to search for my next play. hashtag#Kudos You always push me to be my best hashtag#AmazingMentor.,16,1,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6480000834208874496
https://www.linkedin.com/in/emmanuel-acheampong/,Post,View my verified achievement from Coursera on Acclaim.,8,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6480000048066285568
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"The four stages of learning: 

1) Unconsciously incompetent

2) Consciously incompetent

3) Consciously competent

4) Unconsciously competent",1,0,2mo,2019-03-09T15:57:51.891Z,https://www.linkedin.com/feed/update/urn:li:activity:6479812406959755265
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Dostonbek Toirov is one of the hardest working and determined people I have met. He is a great computer scientist who will be of great value to any team fortunate enough to have him. I am reaching out to my network for anyone who is able to help this talented student. If anyone is aware of any opportunities please let him be aware. 

Thank you so much 🙏🏿🙏🏿🙏🏿🙏🏿🙏🏿",10,2,3mo,2019-03-09T15:57:51.892Z,https://www.linkedin.com/feed/update/urn:li:activity:6479121825174552576
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I have curated a list of resources I have used in my pursuit of learning machine learning:

1. I read a lot of research papers like:
The Perceptron: A probabilistic Model for information storage and organization in the brain by Frank Rosenblatt. Learning representations by back-propagating errors by David Rumelhart, Geoffrey Hinton and Ronald Williams and others.

2. I took the Mathematics for Machine Learning Specialization by Imperial College London on Coursera (https://bit.ly/2FkVG8P). The specialization addresses linear algebra, calculus and the PCA algorithm.

3. I took the Deep Learning Specialization by Andrew Ng (https://bit.ly/2tT9aSC).

4. I took a lot of Google Cloud Platform courses (https://bit.ly/2ryUk4o) because they provided labs which allowed me to leverage the cloud in my pursuit of learning machine learning.

5. I attended O’Reilly's AI conference in San Francisco. Registration for 2019 is live. (https://oreil.ly/2QOR6b0)

6. I signed up for Kaggle(https://bit.ly/1l9yjm9) and watched some great resources (https://bit.ly/2RXEpIx)

7. I follow David das Neves and Randy Lao ☁️ who post great resources on LinkedIn

8. I got into Udacity's Facebook PyTorch Scholarship Challenge.

I hope to hashtag#alwaysbelearning",22,1,3mo,2019-03-09T15:57:51.892Z,https://www.linkedin.com/feed/update/urn:li:activity:6478396139765854208
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Really great webinar in preparation for enrolling in AI for Everyone next year on Coursera,3,0,3mo,2019-03-09T15:57:51.892Z,https://www.linkedin.com/feed/update/urn:li:activity:6478035556214407168
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"I have enrolled in over 100 Coursera courses spanning disciplines from data engineering, deep learning, artificial intelligence, accounting, operation management to AR and VR by Google, IBM, The Wharton School, UCL, etc, and I objectively think that Alex Cowan of University of Virginia Darden School of Business, is the most passionate instructor on the platform.

His hashtag#agiledevelopment specialization is a one of a kind great resource for any persons or teams looking for a practical approach to the adoption of agile or interested in the software development or product release cycle.

The specialization addresses the intersection between design thinking and agile, managing agile teams, testing with agile, product design sprints and brings industry insights to an academic setting.

Alex keeps the material engaging with amazing course materials, entertaining skits, informative interviews with industry personnel. I particularly enjoyed challenging quizzes. I also noticed that the course has a more engaged community and you can receive feedback on peer assignments in a relatively fast manner.

I highly recommend this course 🔥🔥🔥

website: https://lnkd.in/eNbASrJ

Specialization
Agile development:
https://lnkd.in/eEMAnuN",59,10,3mo,2019-03-09T15:57:51.892Z,https://www.linkedin.com/feed/update/urn:li:activity:6477273599303573504
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Day 4 of hashtag#CSEdWeek with Coursera brings you “Learn Python” - a collection of courses to get you started on learning hashtag#python: https://bit.ly/2SAq0Sp hashtag#HourOfCode,11,1,3mo,2019-03-09T15:57:51.892Z,https://www.linkedin.com/feed/update/urn:li:activity:6476515712843214848
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"So the question needs to be asked:
hashtag#tensorflow, hashtag#pytorch or building models from scratch?",13,7,3mo,2019-03-09T15:57:51.892Z,https://www.linkedin.com/feed/update/urn:li:activity:6475848940771176448
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Got the chance to present my math capstone on the back-propagation algorithm by David E. Rumelhart, Geoffrey E. Hinton & Ronald J. Williams in their paper ""Learning representations by back-propagating errors"" published in 1986.

During this process, I got the chance to apply linear algebra, calculus, differential equations, and some probability to explain how the gradient descent is used to reduce the cost function in a deep neural network.

 It was a fun process that introduced me to papers by Bernard Widrow, Ted Hoff, Warren McCulloch, Walter Pitts, and Yann Lecun.

Special shoutouts to Randy Lao ☁️ and David das Neves for always sharing resources to democratize learning machine learning. Also to my friends who showed up to melanate the room.",205,12,3mo,2019-03-09T15:57:51.896Z,https://www.linkedin.com/feed/update/urn:li:activity:6474296473994432512
https://www.linkedin.com/in/emmanuel-acheampong/,Post,Worth reading if you are interested in MOOCs in machine learning,16,2,3mo,2019-03-09T15:57:51.896Z,https://www.linkedin.com/feed/update/urn:li:activity:6473576263050235905
https://www.linkedin.com/in/emmanuel-acheampong/,Post,"Here are some different approaches to start your hashtag#DataScience Journey:

- - -
1. If you want a more practical route then: 
https://lnkd.in/gEw7HQu

2. If you want to learn Machine Learning then try Google's Crash Course: https://lnkd.in/gSgkVcT

3. If you want more free resources and tips, then join our free DSDJ mailing list:
https://lnkd.in/gcYe_uf

4. After being familiar with that, you should try learning:
a. How to Approach Almost Any ML Problem
https://lnkd.in/gENUvK4
b. Bias Variance Trade-Off
https://lnkd.in/gSVw9zd
c. Measuring Model Errors
https://lnkd.in/gyyhztR
d. ROC Curve & AUC Explained
https://lnkd.in/gBkwhy8

5. If you want to learn Statistics & Probability then:
https://lnkd.in/gpUyC3P

6. If you're interested in python, take 10min to read :
https://lnkd.in/gvqmSgQ
b. If you're interested in R, take 10min to read:
https://lnkd.in/g2WxcMH

7. Still need more resources then:
Ask around! You'll be surprised how open the community is. Your answer is just one question away!

🎈 BONUS - Interested in more free books/courses/blogs then:
www.claoudml.co

Hope this helps & Have Fun! 🙂

If this helped in anyway, don't forget to share it with your friends. 

P.S. Big announcements coming SOON at Data Science Dream Job LLC!!!

hashtag#machinelearni",17,0,3mo,2019-03-09T15:57:51.896Z,https://www.linkedin.com/feed/update/urn:li:activity:6473199588579823616
